,at,userName,content,score
537,2022-07-23 10:13:58,He Ri,pada waktu tf tidak bisa ngesave riwayat rek kyk banking mandiri simpel bisa ngesave riwayat tf pada waktu ngecak riwayat transaksi bisa 1 bulan bni haya brp hari mohon lebih simpel lagi jika mengupdate system,1
538,2022-07-23 06:47:46,Vanka Aurelia,susah banget udah 4 bulan berkali coba verifikasi tapi gapernah berhasil udah kirim kode verifikasi lewat wa ataupun sms sampai pulsa habis tetep aja gabisa verifikasi jaringan pun bagus dan stabil udah copot pasang kartu sim data sudah dipastikan benar semua tapi tetep aja gabisa mohon diperbaiki secepatnya agar mudah digunakan dan praktis jika mengirim kode verifikasi ulang via sms tidak berhasil dan mucul pemberitahuan sistem sedang mengalami gangguan harap coba beberapa saat lagi,1
539,2022-07-22 21:59:28,Muhammad Rofiq,ui kurang friendly mohon di ubah fitur boleh banyak tapi harus menyesuaikan kegunaan dan respon delay saat setiap baru login terlalu berat untuk referensi yang sama2 bumn minimal kayak bri lah biar pengguna lebih nyaman,3
540,2022-07-22 21:05:48,Wahyudin Captain,terlalu sering update makanya di jadikan bank cadangan saja krna saat2 lagi perlu harus siap2 nunggu proses update harusnya kalau ada upgrade ditampung dulu dan di upgrade di rentan jeda waktu yg agak berjarak kecuali upgrade yg signifikan,1
541,2022-07-22 21:03:55,SIMUK,hanya sedikit saran mungkin untuk update bisa terserah penggunanya bisa update kapan saja karena sejujurnya sering update ini sangat mengganggu pernah pas mau make cepet2 malah harus update dulu mungkin bisa dipertimbangkan demi kenyamanan pemakaian,3
542,2022-07-22 20:59:17,Mellinda Wulandari,please lah kenapa harus update terus dan skrg aku ga bisa update loh loading terus sampe pake wifi pun ga bisa mau transaksi jadi terganggu banget gini pake aplikasi biar permudah malah ngeribetin kaya gini,1
543,2022-07-22 20:31:49,Ahmad Fauzan,saya punya 7 rekening bank aktif berbeda dan hanya bni bsi yang kalau login pertama aplikasi nya kudu ngantri di bank jadi tiap saya ganti hp saya kudu antri lagi di bni hanya untuk pasang aplikasi bni sungguh wasting time banget verifikasi awalan kok kudu dateng aneeeh bank yg lain tinggal download login seperti biasa aja udaa kekar ini galakin update nya aja yg keseringan ngga guna,2
544,2022-07-22 13:49:57,Khairul Fajri,untuk pelayanan sudah bagus tapi saya merasa peningkatan pelayanan seharusnya dibagi2 saja untuk penggunaan kartu atm biasa dan bukan pengguna platinum dipisah atau yg pake kartu kredit mungkin lebih bagus dengan adanya fitur2 seperti ini mobile banking gunanya utk mempermudah pengguna dalam bertransaksi tp kita urgent transaksi malah harus disuruh update apa namanya ini memudahkan lebih baik ada pilihan mau update sekarang atau nanti,1
545,2022-07-22 13:30:05,Fajar Nursidiq,waktu login gaada masalah sih selama ini cuman masuk ke menunya aja yang agak lama sinematiknya loading terlalu lama padahal koneksi dan type hp juga udah mumpuni udah itu aja sih overall is good,4
546,2022-07-22 09:55:39,annisa uzdah,mau update tp muter2 terus di playstore padahal sinyal bagus buka aplikasi lain sosmed lancar kok tp kenapa ini gak jalan2 yaa updatenya padahal mau segera transfer,3
547,2022-07-22 08:08:02,Mitra Kabo,mohon jangan terlalu sering diupdate secara tidak langsung pemaksaan kepada customer harusnya itu hak dari kami customer untuk update atau tidak karna mau cek nominal tabungan saja jadi nda bisa jika saat itu diminta untuk update terimakasih,1
548,2022-07-22 04:45:17,Sul Hanah,bagus sekali memudahkan transaksi sy tp klo sering update fitur jadi susah soalnya hp sy sdh hampir penuh memorinya klo update harus mengkosongkan ruang dulu jd ribet,5
549,2022-07-21 23:31:54,Muha Rrim,kenapa harus tiap bulan harus upgrade trus sich apakah tiap bulan nya terus perbaikan atau peningkatan saya rasa gitoaja kq kalo tiap bulan sperti ini bisa bisa malas juga pakai nya kalo sekali dalam 3 atau 6 bulan sekali masih wajar lah tanks,2
550,2022-07-21 19:39:15,Nina Herlina,aplikasi m banking dan layanan bank yang paling ribet m bankingnya sering bgt update simpanan sering ga aktif hanya gara karena ga setor tunai dlm 6 bulan pdhl transaksi transferan tiap bulan masuk heran tapi hanya di bni,1
551,2022-07-21 15:40:33,Febri Tr,sering bnaget update hiks ya ampun barusan update uninstall dulu karena nggak krpasang terus pas krpasang mau masuk aja ribet udah 3 kali gagal harus nunggu di hari besoknya orang mau cepat transaksi malah kehambat nggak bisa sama sekali heran hmmmmmm,3
552,2022-07-21 14:34:27,With Channel,apk nya sangat membantu fitur layanan yang semakin lengkap dan mudah tapi harus sering2 diupdate gak masalah sih untuk keamanan dan performa aplikasi tapi setidaknya sebelum diupdate pun harus masih bisa dipakai,5
553,2022-07-21 13:01:15,SORAYA ASILA,terlalu sering update perlu dipertimbangkan terlebih bila memori user terbatas jadinya gagal transaksi sementara vitur dari update blm ada yg signifikan ntar sy kasi dulu,3
554,2022-07-21 11:49:15,Widya Pratiwi,minta di update tp setelah diupdate tidak bisa dibuka akhirnya uninstall bermaksud akan install kembali tp ternyta jg ttp tdk bisa untuk diinstal kembali tolong dong diperbaiki perfomanya dan jangan terlalu banyak diupdate,2
555,2022-07-21 10:40:52,Rini Puji Astuti,aplikasi yg ribet ganti hp harus ke bank jaman sekarang orang setahun bisa ganti hape hingga 3x saya orang sibuk malas ke bank hanya untuk aktifasi ulang antrian panjang saya rasa otp sudah cukup untuk keamanan nya jgn bikin tambah susah permudah user aplikasi kalo mau bersaing dngn bank lain pengguna milenial lebih suka yg simple developer aplikasi seharusnya bisa lebih memahami pengguna agar bni jadi pilihan masyarakat indonesia,5
556,2022-07-21 09:25:12,Ahmad Allya,minta di update trs tiap bln kebutuhan darurat pun nunggu di update dulu ntr update nya masya allah lemot nya pakei paket data full kuota lemot wifi lemot sebenarnya mb mempermudah atau mempersulit nasabah sih terlalu lebay ia petfrom keamanan is ok tp yg lain nya is nothing bikin tambah riweuh bae,3
557,2022-07-21 08:58:49,choi hs,padahal udah banyak yang komen terlalu sering update tapi tidak pernah ditanggapi dan semakin kesini malah semakin banyak lagi updatenya tolong la bagi yang gapunya penyimpanan lebih di hpnya ini gabisa updatee malah jadi gabisa make appnya gak semua orang hpnya punya penyimpanan lebih cape banget update harus hapus ini itu biar bisa update tolong jangan dipersulit terus bagi yang butuh cepat,1
558,2022-07-21 08:34:54,A Yudi Asep,hanya mengganggu saat transaksi apalagi sinyalnya kurang baik hanya mengganggu pada saat mau transaksi kalo bisa cari ratingnya jangan disini semoga bni dapat meningkatkan layanannya yg lebih baik,2
559,2022-07-21 05:26:57,rizki yansah,terlalu sering update tapi selalu muncul maslah pada aplikasi 9986 tidak di perkenankan mengunakan kartu debit ini padahal mpin tidak salah aplikasi juga tidak terblokir 9074 status kartu atm anda tidak aktif padahal di aplikasi status nya masih aktif,1
560,2022-07-21 04:16:59,Yan MiZZa,kecewa parahdari bintang 5 jadi bintang 1mau pakai aplikasi malah disuruh updatetapi di playstore muter muter terus sudah berhari hari gak bisa diupdate dan gak bisa digunakan aplikasinya,4
561,2022-07-21 01:25:37,AGUS ZULIANTOK (Agus Baja),bagus dan sangat membantu memudahkandan memanjakan para pengguna banking dalam berbagai hal apapunbaik dalam bertransaksi pengirimanpembelianataupun pembayaran lainnya gk perlu repot cari atm cukup buka android andadan lakukan berbagai hal yg snda inginkan caranya mudah cukup download apk ini di playstore kemudian daftar dan ikuti petunjuknya di jamin semua langkah yg anda lakukan terasa nyaman dan enjoy dlm berbisnis,5
562,2022-07-20 23:19:12,Astrid _,sangat tidak efisien lagi butuh saat urgentnya malah harus upgrade dulu gabisa dipake sama sekali dan apesnya full memori jd mau ga mau harus hapusin apk lain buat upgrade,1
563,2022-07-20 19:19:43,denni santoso,terlalu sering update tidak support pula sama hp lama saya update keamanan seharusnya tidak sesering itu saran saya mending disediakan alternatif yang webbased satu halaman bisa via android iphone atau windows pc,1
564,2022-07-20 17:35:16,Audierana Vanya,terlalu sering update memori hp saya penuh jadi gak bisa langsung update susah sekali untuk update kalau tidak diupdate aplikasi sama sekali tidak bisa dipakai padahal lagi sangat membutuhkan mbanking setelah diupdatepun tidak ada hasil peningkatan kualitas yang nampak pada aplikasinya atau sama saja jadi tolonglah gak usah updateupdate terus sangat menyusahkan,1
565,2022-07-20 16:55:04,Mohammad Irsham,login tidak bisa menggunakan mpin saat pakai sensor sidik jari selalu gagal sekitar 5 kali gagal baru muncul halaman login mpin tolong loginnya biar user yang pilih login menggunakan mpin gagal ada notif aplikasi dalam pengembanganheyy apa ini,1
566,2022-07-20 14:13:33,Aris Suryono,pertimbangkan juga nasabah yang spek hp nya masih lamajangan sedikit sedikit minta updatepas lagi penting mau dipakai minta update besok dibuka minta update lagimaunya apa coba,1
567,2022-07-20 14:10:20,Wahyu Ramadhani siregar98,apknya bagus sih tapi kenapa klo mau transfer sesama bank bni kok gak bisa jadi kesel kadang mau tf sesama bni gak bisa jadi tf antar bank jadi ada potongan adminnya dan potongannya jga lumayan kan klo sesama bank bni gak ada potongan adminnya,3
568,2022-07-20 13:23:28,sutoyo belitong,saya heran knp sll update bni mobile banking apakah aplikasi ini sll tdk aman dan parahnya sdh seminggu ini mengupdate tp yg ada hny muter2 sj dan ga pernah selesai sementara adanya m banking ini utk mempermudah kita bertransaksi setiap hari,3
569,2022-07-20 12:03:39,Chintia Arifa Priyanti,setelah update malah sering error login dg biometric sering error tdk bisa masuk dan terakhir 2x transaksi dg qr error tulisan gagal namun saldo sudah terpotong pengurusannya sangat sulit dan ribet diputar putar,1
570,2022-07-20 08:28:25,tomy haryanto,maaf ini kl saya ngg mau updateruang memory hp saya udh penuh applikasi ini tdk bisa berfungsi sangat tidak efisien maaf hanya bintang 1 krn sering update pada saat dibutuhkan semua applikasi mobile banking akan selalu dibutuhkan utk segala situasi namun kl sering2 update malah akan menggangu transaksi pengguna kl memory hp msh ada tersisa kl sdh penuh berarti applikasi ini tdk akan terpakai maaf coba jadi bahan koreksi demi kenyamanan pengguna bni,1
571,2022-07-20 06:29:21,astri safitri,terlalu sering update tapi tampilan menunya tidak berubah apakabar saya dengan ram yang kecil jadi harus reset data terus buat ngehapus biar ruang penyimpanannya bisa update apk bni mobile mohon lebih bijak buat developernya,3
572,2022-07-20 01:20:23,Stv,terlalu sering update saat penting jadi ribet sekarang nggak bisa melakukan transaksi sering muncul kata general error padahal lagi mepet dan penting udah di ulang ulang tetap nggak bisa,3
573,2022-07-20 01:11:45,Miftah Hudin,mohon maaf gak semua nasabah itu punya kapasitas handphone nya besar dan canggih kalo sering update aplikasi jadi gak berguna jga aplikasi m banking nya buat yg kapasitas hp nya rendah lebih bagus di tingkatkan kegunaan nya lebih mudah di akses nya jgn hanya memikarkan fitur tapi susah di akses,2
574,2022-07-19 21:32:40,Dewi Novitasari,kalau bisa sy kasi 0 bintang saja ini sudah yg kesekian kalinya sy update dan stelah updte hari ini sy membeli voucher prabayar tidak muncul keterangan transaksi berhasil dan sangat lelet tapi malah saldo sy sudah terpotong membeli voucher sampai skrg sy belum terima isi voucher sy nth kmna uang sy tolong penjelasannya gmna bener bener kecewa dg pelayanannya ini prtama kali sy mengalami semenjak updte sangat kapok dan kecewa kembalikan saldo sy update bukannya makin bagus,1
575,2022-07-19 17:34:06,Mutiara Sabihah,semua bagus tapi sangat disayangkan ketika gagal beli pulsa pulsa tidak masuk tetapi uang di rekening berkurang sering terjadi dan saya sangat kecewa,2
576,2022-07-19 15:49:19,andriza Permai,capek update terus dikira gampang kali ya update2 doang udah sejam gak juga bisa di update harus pakai wifi lah lemot orang butuh mbanking cepat tapi harus update dulu tiap pakai mbangkin update terus aneh,1
577,2022-07-19 15:45:32,Naufal Afif,mau daftar aja ribet dan bukan hanya ribet tapi dicoba beberapa kalipun tetap gk bisa hadehh dan muncul notif nomor telpon anda mungkin salah bapak kau lah salah udh saya cek sampe ke akarnya ga ada saya masukkan semua nomor atau pin yg salah tapi masih aja ga keakses aplikasi rusakkkkk,1
578,2022-07-19 15:09:26,Chen noer,sehabis diupdate jadi aneh banget aplikasinya min kalau mau top up qris atau transaksi biasa harus login sendiri2 malah gampang dipakai kalau loginnya sekali seperti sebelumnya jadi kalau mau pakai qris tggal scan gak harus log in log in log in beda2 karena menunya diluar semoga diperbaiki menjadi lebih baik bukan sebaliknya,2
579,2022-07-19 15:06:34,Alzy,padahal password sudah benar tapi malah di suruh buat ulang mpin baruaplikasi sampah kebanyakan update malah tambah error,1
580,2022-07-19 12:53:11,Ilyas Saputro,terlalu sering update makin lama makin malas pakainya update bagus2 aja sih untuk menangani bugs tapi selebihnya saya tidak melihat ada perubahan yg berarti sorry to say terimakasih atas tanggapannya kalau hanya peningkatan performa krn bugs g perlulah upgrade 1 bulan 2 kali cukup 1 kali tiap berapa bulan kalau itu tidak hal yg mendesak kalau peningkatan feature ada upgrade jg gpp lah tapi jgn terlalu sering lah,3
581,2022-07-19 12:20:27,Meitha Yuningsih,terlalu sering update dan di wajibkan lagi perasan gak ada perbedaan yg signifikan terkadang lagi butuh cepat malah suruh update dulu terlalu ribet dan emang kalo bisa tu update biar bisa transaksi tarik tunai tanpa kartu bikin gak nyaman,1
582,2022-07-19 09:47:58,mukmin m. bakar,update terus tdak ada hentinya knapa ini palkilasi tiap bulan harus update tdak kayak bank lain ada hal penting n sifatx urgen harus terkendala lantaran update sdah 2 hari update belum juga bisaparah ini aplikasi,1
583,2022-07-18 21:17:07,Rhamdan,terlalu banyak updated dan harus wajib diupdate gaada pilihan nanti maksa banget klo ga update gabisa transaksi udah tau jaringan gaterlalu bagus tolong it nya dong nih masukan didenger masih untung ddikaish bintang 5,5
584,2022-07-18 20:36:22,Captain Uje,secara umum sangat baik cuman ya itu ketika update muter muter saja sudah 2 harian di updata tetap muter muter saja cape dehhh padahal paket data ready singnal ready sudan onoff airplane mode berulang ulang masih blm bisa,4
585,2022-07-18 18:26:25,Marali Nainggolan,terlalu sering update saya mau tanya nih kenapa banking saya tidak bisa transfer dari hp bahkan isi pulsa aja pun tidak bisa alasannya selalu muncul masukkan kode transaksi kode transaksi apa maksud nya saya bingung,3
586,2022-07-18 15:34:15,Syahrul Yoga Aremanda,aneh daftar mbanking via aplikasi gk bisa terus udh bolakbalik install ulang aplikasi nya ttp aja ga ada perubahan selalu ada notifikasi io error pas pendaftaran mbanking,1
587,2022-07-18 12:37:22,Aprilia Triana,sangat membantu mempermudah proses transaksi tetapi terlalu sering update sedangkan dengan kapasitas memori hp yang kecil itu membuat repot harus hapus beberapa aplikasi sementara aplikasi penting semua,2
588,2022-07-18 12:26:47,Ayu Kartini,kebanyakan update mbanking itu sering digunakan disaat dibutuhkanmendesak masa iya buru2 mau dipake mesti harus update dulu upgrade tidak harus banyak update,1
589,2022-07-18 12:21:57,OZ Gamecyber,bagus sering update sangat baik agar sistem keamanan terus diperbaharui agar tidak mudah dibobol pelaku kejahatan virtual banyak fitur penting dan sangat mudah utk melakukan trandaksi sukses terus bni,5
590,2022-07-18 11:58:52,JumrianaJii,lagi masalah update nya harusnya tidak mewajibkan nasabah untuk update dan update nya pun keseringan fitur dan pengembangan tidak terlalu penting buat sebagian nasabah bagaimana jika sudah mendesak sementara aplikasi tidak bisa terbuka klo tdk diupdate dulu belum lagi bank dan atm jauh semoga ada tindak lanjutnya dan lebih baik lagi trims,2
591,2022-07-18 11:58:49,ummu raya,terlalu sering updatepdhl memori hp jg terbatas ketika pas butuh sekali malah g bisa dipakai sebenarnya sangat membantu krn efisien tolong dong jangan sering2 update saya hrs hapus aplikasi2 yg sebenarnya saya butuhkan juga untuk bs update,1
592,2022-07-18 09:35:16,Gozali Artz,bni sering banget update kalau ga update ga bisa digunakan kalau mau cepet dan penting kan susah bikinlah aplikasi yang fleksibel jangan disulit kan gtu kan perusahaan gede kalau pun ada pemberitahuan update ya bisa dijadwalkan oleh pengguna nya ini kalau ga update ga bisa digunakan ribet jadinya sekarang,3
593,2022-07-18 08:53:12,Sigit Cipta,terlalu sering update oke lah update bwt memperbarui sistemnya tp kalau bisa untuk updatenya terserah pengguna jgn klo waktunya update harus wajib update bisa kapan saja kalau pas penting tiba2 wajib update kami jg yg kerepotan,3
594,2022-07-18 08:46:07,Andriansyah Johnson,setelah update malah face deteksi tidak ada hilang ini nih yg malas bgt buat update2 tpi malah fiturnya hilang atau error update buat apa katanya peningkatan performa,1
595,2022-07-18 06:41:01,Diandra Jasmine,knp sih hrs update terus perasaan jg sm aja menunya iya klo memori hpnya muat kalo ngga muat gmn mau update bankingnya jd ga bs dipake bukannya memudahkan malah mempersulit,2
596,2022-07-18 06:37:42,Ibnu Ihsan,update lagiupdate lagipas mau dipake harus update dulu seharusnya ada pilihan mau diupdate apa tidak jia tidak mau update masih bisa langsung dipakai aplikasinya kl hp lama yg storage kecil repot kl sering update mulu kl update harus ada sisa minimal kapasitas storage berarti harus memanage ulang storagenya,1
597,2022-07-18 05:59:01,claudie rumagit,akhirnya sy tdk bsa pakai aplikasi ini terlalu bnyk minta update stlh mau diupdate dari kemarin hanya loading terus atm card juga terblokir gara2 lupa pin sedikt2 minta reset pin gak kyk bank sebelah nyaman pakainya ayoo berbenah dong bni pasti bisa,3
598,2022-07-18 05:40:31,ismail,sebenarnya sangat membantu cuman pas di update malah qris nya ga bisa mau pake buat transaksi ga bisa jadi malu sama penjualnya,3
599,2022-07-18 03:23:33,Hartono P,sangat jelek dan mengecewakan bbrpx update muter terus lbh bagus aplikasi lama selama ini tdk mengecewakan update baru rongsok perhatikan layanan yg bagus utk konsumen mudah diakses lancar dan tdk jebol,1
600,2022-07-17 23:00:43,albina bukid,astagaaa saya sedang butuh cepat transaksi tapi harus update2 lagi update nya belakangan setelah selesai transaksi apa tidak bisa ya mana kalau belum update aplikasi tidak bisa dipskai updatenya lama banget prosesnya parah nih parah mau cepat malah ribet ampuunnn dehh pake aplikasi bni mobile makin ribet aja,1
601,2022-07-17 22:04:35,Novan Darussalam,update trusss tiap bulan membosankanlg penting kayak gini sinyal susah cobalah di update 2 bulan sekali atau 3 bulan sekali ini sebulan sekalilama2 membosankan parah,1
602,2022-07-17 21:52:26,Deni Gusti Roza,terlalu sering minta update padahal tidak ada perubahan apa klo gak di update gal bisa digunakan sma sekalimemang hrus update dulu baru bisa digunakan hrusnya klo pun memang update setidak nya bangkingnya msih bisa digunakan nah klo untuk mencoba fitur terbaru nya bru diminta update,1
603,2022-07-17 20:54:10,Mr. Joe,terlalu sering koneksi putus padahal jaringan bagus walaupun kurang stabil tapi untuk buka youtube masih bisa kok bagusan yang lama boss ku,1
604,2022-07-17 20:33:15,Deki Nofrianto,tiap bulan update ntah apa yg di update setiap update isinya ga berubah nya ga ada pembaharuan dalam aplikasi ga jelas depelover nya tolong bikin app ini lebih efisien dan mudah digunakan jaringan bagus tpi login aja susah kali,1
605,2022-07-17 18:28:20,Agus Fitri,terlaku sering update tanpa ada pilihan utk menunda update ini bikin gak nyaman pelanggan pas urgen minta update tpi proses cuman muter muter pdhal koneksi data n hp kndisi normal,3
606,2022-07-17 18:08:48,Farida Ratnawati,terlalu sering minta update sekali nya update malah error en ga bs buka app nya padahal lg urgent bgt apa fungsi nya klo gtu boboboro bisa menikmati app nya di buka aja ga bisahadeeeeehhh,1
607,2022-07-17 18:03:43,Rangga Wahyudi,parah setelah di update malah gabisa masuk setiap mau login malah keluar aplikasi truss orang mah di update biar pengguna lebih nyaman ini malah mempersulit,1
608,2022-07-17 16:47:45,omez archuleta,permasalahannya sama dengan kebanyakan pengguna mbanking lainnya di saat butuh cepat transaksi disaat itu pula harus update aplikasi 3 bulan sekali mungkin masih batas wajar tapi kalau sebulan sekali saya rasa kurang efektif dan secara tampilan atau fungsi fitur gk ada perubahan sama sekali,1
609,2022-07-17 16:19:04,Diny Dwi Nastiti,gini loh saran aja ya kalo untuk update kasih pilihan para nasabah mau di update mingguan bulanan atau tahunan karena disaat urgent mau tf atau apapu eh tiba disuruh update kalo ga update gamau masuk belum lagi memori yg kalau tdk cukup hrs di hps dulu bbrp mohon ditampung ya sarannya mksh,3
610,2022-07-17 14:44:54,baby cactus,maaf bintangnya tak kurangi gara2 mau transfer harus update dulu contohlah marketplace besar semacam shopee pelanggan tdk update tetap bisa buka aplikasi kalau kondisi sedang terdesak harus segera transfer buka aplikasi harus update posisi kuota habis tidak ada wifi kan repot,3
611,2022-07-17 13:59:54,yudha kusuma,tolong jgn apdate terus2an padahal ga ad perubahan jg malah setiap diperbarui selalu muter2 aja sedang aplikasi mau digunakanmakan waktu dan tidak efektifsetiap ke atm pun selalu diminta ganti pin perasaan bank lain ga bgtu amat kecuali memang diperlukantolong jgn dipersulit agar customer nyamanterima kasih,2
612,2022-07-17 13:30:21,Khanifah Rohmah,tolong untuk developer bni mobile kalau mau update aplikasi boleh boleh saja bagusss tapi alangkah baiknya versi sebelumnya masih bisa dipake kasiann hp yang memorinya terbatas perbulaannya harus update aplikasi tidak bisa kan jadi bingung harus hapus ini itu padahal lagii penting tolong dipikir kenyamanan penggunya semoga kedepannya lebih baik lagi,2
613,2022-07-17 13:03:38,3 NoNa Talakua,jangan terlalu sering untuk meminta diupdate apalagi dihrskanklo tdk di update tdk bisa digunakanbgmna klo memori hp sdh penuh dan tdk bsa utk updateotomatis aplikasi tdk bisa digunakanuntungnya saya punya aplikasi bank lain yg tdk dihrskan utk update mohon diperbaiki,4
614,2022-07-17 11:50:56,puguh ir,mau dipakai minta update setelah diupdate malah ga bisa dibuka maksudnya bagaimana ini minnn harusnya mau update atau tidak tetap ada fasilitas bisa dipakai karena keperluan mendadak,1
615,2022-07-17 11:31:34,Pasido Eddo,terlalu sering diminta update dan muter2 aja walau pakai wifi indihome dirumah maunya simple malah ribet banget mestinya pelayanan dibikin mudah dan nyaman bukan sebaliknya,1
616,2022-07-17 08:06:11,Mohamad Isnaeni,terlalu sering update n sifatnya memaksa giliran lagi urgent malah update mana butuh berulang kali lagi updatenya tt nyusahin amat dah kan setidaknya masih bisa dibuka n digunakan kalau belum update aplikasi banking yg lain bisa kok bni enggak,2
617,2022-07-17 07:06:47,Nova Elfrida,haduh belum juga seminggu sudah update lagi mohon jangan update terus cuma transaksi transfer cek saldo ga perlu fitur lainnya ga terlalu butuh fitur lainnya,1
618,2022-07-17 05:57:31,Abdullah Fikri,apliksi terlalu sering update waktu urgent malah harus update terlebih dahulu dan harus di update karena kalau tidak aplikasi tidak bisa digunakanlebih baik kalau aplikasi masih digunakan walau dengan versi yg lama karena tdk semua orang membutuhkan fitur2 yg baru,2
619,2022-07-17 02:55:07,Mieke Rossa,saya beberapa kali top up bni tapcash lewat bni mobile saldo terpotong tapi tidak masuk di tapcash sudah 2 kali kejadian dan suami saya juga sudah 3 kali kejadian sudah lapor ke cs dan dapat nomor pengaduan tetapi saldo belum kembali total uang kami yg hilang 450 rb,1
620,2022-07-17 00:25:56,Putri Ayu Lestari,pembaharuan mulu setiap mau transaksi mana harus lagi kalo engga ga bisa di akses ribet sama aja pls minta update mulu cape,1
621,2022-07-16 23:58:59,Septian Wahyu,pada saat verifikasi email tidak ada email masuk baik itu di folder spam sampah dah semua folder lainnya di gmail,2
622,2022-07-16 23:19:05,Erni Ningsih,kenapa saya ga bisa buka aplikasi tidak ada user id sama pasport pertama dibuka langsung login pake biometrik kesel jadinya udah 2 hari ga bisa buka tolong kasih solusi gmn ini,1
623,2022-07-16 21:42:06,Military Squad,aplikasi harus dijalankan dengan kuota internet sehingga ketika akan beli pulsa melalui aplikasi tidak bisa mungkin biasa meniru bank sebelah walaupun kuota intenet habis masih bisa dipakai untuk bertransaksi,4
624,2022-07-16 21:31:14,sri yulianti,tadinya saya tidak suka ada update beginiansdh kebayang ribetnya dan banyak prosedur yg dilakukan sesuai informasi ke bank nya atau lewat hp saya coba lewat hpsaya sampai siapkan dana untuk pulsa sms karena akan ada otp yg masuk sms sesuai anjuran minml sepuluh ribuanternyata tdk sesulit yg saya bayangkansetelah saya masuk ke play store hanya pilih update m banking sajasetelah selesai dan dibukalangsung semuanya seperti biasa gunakan m bankingngak ribet koqtrims bni,5
625,2022-07-16 20:56:46,Sahril Palaloi,sy kasih bintang 1 soalnya aplikasinya sering update terus buat jadi eror di update terus tapi ngak ada perubahan gitu aja ngak ada yg berubah di aplikasinya mana aplikasinya sering loading pas login harapan sy kedepannya supaya jadi bagus lagi aplikasinya jgn keseringan update terus,1
626,2022-07-16 20:41:07,erikachrist butar,update sistem kalo bukan hal mendasar harusnya bersifat pilihan krn update sistem akan menambah kapasitas muatan aplikasi paling tidak setahun sekali lebih baik lagi program update sistem ini berjangka menengah seperti 5 tahunan kalau jangka pendek janganlah mewajibkan kami update,1
627,2022-07-16 19:15:43,Arum Winda S,aplikasinya sering banget update kalo nggak update nggak bakalan bisa kepake dan itu wajib harusnya terserah nasabah mau update apa enggak tp ini harus wajib update masa iya tiap bulan update mulu mana lama banget kalo mau update diperbaiki sistemnya dong,2
628,2022-07-16 19:13:08,Ewha Lewi,kenapa setelah update selalu melakukan aktifasi mpin baru sedangkan mpin lama tidak bisa digunakan seperti ini yang bisa terjadi pemblokiran karena lupa mpin karena terlalu sering ganti mpin tolong kalau pembaharuan sistem data nya jangan di perbarui juga sedangkan kalau pembaharuan sistem ulang minta kode otp nya setengah mati susah nya buangbuang pulsa jadi nya,5
629,2022-07-16 18:07:45,HERDI 26,gua update dari wifi dia ga mau mau nya pake mobile data anjritt komersil amat lu bikin aplikasi udh gitu setelah 100 bukan nya rampung tapi malah ngulang lagi ke 0 apesss,2
630,2022-07-16 17:07:47,Aya Dzikrilah,hah capek sebenarnya membantu sekali sih ini aplikasi namun sayang terlalu keseringan update sebagai konsumen saya pribadi tidak terlalu mementingkan pengembangan fitur atau tampilan menurut saya pribadi sudah cukup bagus fitur yg ada saat ini terlebih lagi saya pribadi tinggal didaerah pelosok yang jangkauan sinyal tidak terlalu bagus mohon untuk pihak terkait lebih mengutamakan kegunaan dari pada fitur pengembangan atau tampilan terimakasih,2
631,2022-07-16 16:25:56,Rahmat Ibrahim,sy blm menggunakan biometric login dan hanya menggunakan password utk login akhirx tdk bs login gara2 hal ini updatean yg sama skali gak ada gunax buat sayaharusx optional login ttp ada sperti sebelumxparah ini aplikasi mengecewakan,1
632,2022-07-16 14:53:08,Anggun Dwi,masa registrasi data sudah benar semua benar tapi pas masuk eror terus gabisa sampe ke langkah yg ke dua tolong dibenarkan lagi servernya seperti bca bagus,4
633,2022-07-16 14:20:03,Selpina,kok maksa bangt harus diupdate baru juga diupdate tgl 30 juni gak bisa login kalau gak diupdate padahal sering error malahan kalau diupdate mulu bikin memori makin full aja,2
634,2022-07-16 11:10:21,M.Rizky Sahrudy,sering banget minta update sangat merepotkan di saat sedang mendesak malah di suruh update sedangkan di saat mai update memory penuh harus hapus ini dan itu tolong dong jangan suka update terus update berkali nyatanya fiturnya sama saja ngga ada yang berubah malah yang ada sering eror,1
635,2022-07-16 09:31:57,Ronald Pratama Emba Saung,kenapa sekarang di update makin gg hanya biometrik sidik jari saja tampilan utama sidik jari tidak sesuai gak masuk masuk bagus yang versi lama ada mpin di samping sidik jaritinggal pilih mau login di mana,1
636,2022-07-16 09:13:35,Nisa Irawati,mohon maaf ini kenapa sering banget update ya ini mau di update malah ga bisa padahal udah sampai 100 dan udah termasuk di update tetapi kenapa tetep ga bisa di buka justru malah suruh update lagi ini lamalama memory nya habis cuma buat update apk ini doang tolong di perbaiki lagi dan beritahu solusinya,1
637,2022-07-16 08:58:04,Indra Sanjaya,pada saat aplikasi mau digunakan ada alert yg menyatakan update aplikasi bni mobile versi terbaru tetapi ketika mau diupdate tdk bisa aplikasipun tdk bisa digunakan apabila blm diupdate sebaiknya kalau blm diupdate aplikasi tetap bisa digunakan mohon dijadikan perhatian perbaikan terimakasih,1
