,at,userName,content,score
496,2022-08-26 07:22:32,A Lin DaVie,sebaiknya kembali ke sistem sebelumnya yang segala bentuk transaksi maupun cek saldo harus dengan pin keamanannya akan jauh lebih baik dibandingkan dengan yg tanpa menggunakan pin,4
497,2022-08-26 06:32:36,Mahpud Md,setelah di update ke versi baru rentang untuk di bobolkarena hanya menggunakan kode akses sajatanpa kode pinsaya pribadi lebih suka yang versi lama keamanya berlapisselain ada kode aksesdia pin menggunakn pin saat cek saldotrsfer,3
498,2022-08-26 06:02:59,Henny Purnamawati,stlh upgrade versi terbaru malah merasa gak aman krn tiba muncul aja tanpa pin sy rasa lbh nyaman versi lama misal kita mau transaksi kita seolah diingatkan dan cek lg dgn masukkan pin kita spt punya keamanan ganda aplg utk kaum tua spt sy yg harus melototin brp nol ketika transaksi sy rasa banyak yg nyaman dgn versi lama dan gak pernah merasa terbuang waktu dgn apa sll masykkan pin,5
499,2022-08-26 05:02:35,benneal kennedy,saran sy lebih baik dikembalikan seperti semula karena setelah update aplikasi terbaru malah lebih rentan bahaya soal masuk ke cek saldo tanpa masukkan pin sdh langsung terbuka saldo nasabah klo pengaturan awal sy sangat setuju ada dua pengamanan saat ingin buka mbca pertama akses pin dan kedua pin bca itu sudah bagusmohon pihak bca dipertimbangkan lagi untuk segi keamanan para konsumen terima kasih,3
500,2022-08-26 02:22:16,Fiya Ana,bisa nggk tdk wajib update dan ukuran terlalu tinggi tdk semua hp mampu sedangkan d hp jaman sekarang banyak aplikasi2 wajib harus punya menurut saya lbih aman yg sblomnya tolong minimkan ukuran tingkatkan keamanan biar semua kalangan bisa menggukan adanya kemudahan dan keamanan nasabah akan senang dan tenang,3
501,2022-08-26 01:14:52,Dhiki Pratama,terimakasih atas aplikasi nya bagus karena memudahan bagi setiap penguna nyo dengan langkah yang sangat mudah untuk di jelajahi di setiap ikon menu pada pada aplikasi nya,4
502,2022-08-26 00:16:18,Raihanah Rohendi,kebanyakan update update update terusss boss tolong jangan minta update terusss memory tak cukup dan ruang memory juga penuh jangan banyakin minta update aplikasi terus tapi banyakin update pelayanan transaksi lancar tanpa kendala dan aman ga masalah cek saldo pake pin biar aman jangan pula nanti transfer juga tanpa pin haduhhhh maaf ya boss semoga saran dan masukan nya bisa di mengerti terimakasih,3
503,2022-08-25 23:40:17,Saadah Umm Ahmad Maryam,siang tadi mau ngecek saldodiinfoin untk update aplikasi tp krn lama bgtsya pilih batal tapi malah aplikasi kehapus ini dr siang jm 12an mau download aplikasi lg smp malam jm 12 12 ini blm jg bisa bca ada apa ya susah jd nya mau pake m banking tf g bs padahal urgent,3
504,2022-08-25 23:37:32,Ahmad Fauzi,di menu manakah saya ingin mencari daftar mutasi transaksi uang masuk dan uang keluar potongan potongan biaya administrasidan biaya lainlainnya saya tidak mendapatkan menunya di apk ini dan juga tidak adanya menu cetak transaksi perbankan per item nya mohon penjelasan nya terima kasih,5
505,2022-08-25 22:16:02,Abun Supardi,app sangat mmbntu gak prlu repot2 ke mesin atm untuk ngecek gaji dan di tambah lebih nyaman aman mnggnkan app nya cuman saran moga bisa trlksa kalo tarik tunai tanpa kartu ada menu pilihan 50100 soalnya ada menu pilihan 100 doanh,5
506,2022-08-25 21:06:32,Wahyu Sumarsono,sebenernya lebih baik seperti dulu aja utk segala transaksi lihat saldo trf dsbnya diproteksi dengan mengisi pin piiisss,4
507,2022-08-25 21:04:47,kholid wahyudin,semua transaksi jadi lebih mudah dg bca mobile saran sayauntuk mengisi e tol sebaiknya lebih baik tanpa nfc karena tidak semua hp support nfc mempermudah pekerjaan karena tidak harus berhenti mengisi flazz bca,5
508,2022-08-25 19:08:59,Yoyok wahyu prasetyo,kalo gak diupgrade gak bisa dipakai tp begitu upgrade hrs install seperti pertama kali dulu hrs menyiapkan ramnya yg tdk tahu brp tepatnya yg dibutuhkan tp begitu sdh bisa downloadinstall ada invoice bahwa ada error aduuh gimana ini sy keburu butuhkedepannya bca tidak usah memaksa nasabahnya yg memakai aplikasi mbanking bca utk upgrade lahapa laba bca masih kurang dg hrs jualan aplikasi dg hrs memaksa nasabah utk upgrade yg akhirnya jg hrs installdownload seperti awal,2
509,2022-08-25 19:02:48,Dedi Mario,gak bisa di update ditolak terus padahal gak ada masalah waktu update aplikasi lain android vr10 aplikasi di install ulang jga tetap gak bisa tolong kalo mau release yang baru pastikan bisa dipakai untuk perangkat android vr10 android vr10 juga gak ketinggalan banget knapa malah gak bisa make bca mobile sebelumnya padahal baik2 aja pake bca mobile vrlama stelah ada anjuran update aplikasi malah gak bisa di pake ditunggu kabar baiknya dri bca,2
510,2022-08-25 18:45:53,Margareta Sinta Dewi,mau cek info saldo tapi diminta utk update pas klik update cm loading aja gak bisa2muter2 aja itu lingkaran hijau udh coba bbrp x tetap sama jadi gmn nih berpengaruh atau tdk ya soalnya setiap mau cek saldo sllu diminta update tapi utk transfer bisa digunakan mohon pencerahan nya tim admin bca,3
511,2022-08-25 17:56:45,Hello Rvd,sebelum dan sesudah update masih sama untuk notifikasi seperti saldo masuk atau saldo keluar dan info biaya admin lainnya masih tdk ada saya harap untuk notifikasi lebih di update lagi dan untuk tampilan home nya msih sangat standar,3
512,2022-08-25 17:41:13,Mas Jabang,setelah updatekode keamanannya jd lebih simpelhanya memasukan kode akses tdk pakai pin lgtp malah jd was2 karna kurang ketat sekedar mengingatkankeamanan itu jg lebih penting loch,2
513,2022-08-25 17:32:55,Putu Sri Rachmaningsih,saya suka versi lama lbh simple kenapa wajib ganti versi barutidak bisakah saya tetap dg versi lamajika bca mempersulit nasabah unt bisa m bankingsaya akan pindah bank sajakecewaaaaa banget,5
514,2022-08-25 15:40:18,Teuku Rizal,ribet ahh nyedot kuota aje pake udpdateupdate segala bukan malah ngebantu malah bikin ribet kn hak masingmasing mau update ape gak ny masa musti wajib di update cuma mau cek saldo doang itu nama ny bukan ngebantu klo di wajib kan harus update dulu lagian fitur atau tampilan ny biasabiasa aja gak gimanagimana,1
515,2022-08-25 15:30:59,Nur Aliyah,setelah upgrade bca mobile nya tidak bisa digunakan sama sekali kirim sms selalu gak bisa dipikir pulsa nya habis setelah diisi tetep gak bisa seting pengaturan sms sudah dirubah tetep gak bisa sedih gak bisa digunakan bca mobile nya,4
516,2022-08-25 15:20:05,Nuri Fitriyani,saya sudah berusaha mengupdate apk bca kok selalu coba lagi coba lagi dari tadi pagi juga gitu tolong donk ini gimana sarannya soalnya besok saya mau ngecek bayaran di apk kalau ke atm jauh tolong sebisa mungkin bisa di update jam ini terimakasih,1
517,2022-08-25 12:33:51,Melisa Dwi Utami,setelah di upgrade malah jadi lebih bahaya ya kalau saldo bisa diliat tanpa pin justru para penipu malah semakin mudah buat membobol debit kita lebih baik di downgrade saja aplikasinya sudah bagus yang dulu kok,1
518,2022-08-25 11:53:03,Riko Aditiano,masih kurang bagus karena belum bisa topup flazz pakai hp berbasis nfc agar memudahkan top up melalui hp tanpa harus ke atmmasa sekelas bca belum bisa topup melalu hpmohon di terima masukan saya,5
519,2022-08-25 11:22:50,Encep Mamat,maaf saya kurangi bintangnya yg sebelumnya saya beri 5 untuk cek saldo setelah di update sudah tidak perlu masukkan pin padahal saya lebih merasa aman jika menggunakan pin jadi ada 2 lapis keamanan pertama masuk aplikasi dan kedua untuk proses menu2 tertentu,4
520,2022-08-25 10:41:46,"AGUS WIJAYA, ST",tampilan menu masih terlalu sederhana ketinggalan jaman designnya coba upgrade menunya penambahan saldo flazz klo bisa via mbanking dan saldo otomatis masuk flazz tanpa perlu update saldo,4
521,2022-08-25 10:11:06,Bagus 05,untuk saat ini sudah bisa di akses lagi setelah update semoga tidak ada kendala lagi dan tidak ada dampak yg merugikan bagi pengguna mobile banking kasih 4 dulu untuk next nya kita lihat dulu kedepannya klo fiturnya bagus saya tambahkan 1 lgi,4
522,2022-08-25 09:57:48,Linda Ernie,ini gimana mau upgrade kalau ulasannya ga memuaskan ya tolong dong kasih solusi mau di upgrade harusnya ulasannya memuaskan jadi ga jadi upgrade saya tapi resiko ga bisa digunakan untuk cek saldo,3
523,2022-08-25 09:53:37,video mutakhir,saya benci sama bca kenapa mesti ada update update nyebeliiiiiiiiin bangeeeeettttttt jd nya sy harus hapus hapus memori dulu kenapa sih udah aja gini jgn ada update2 lagian udh diupdate tampilannnya jeleeeekk banget yg satu gede hurufnya yg satu kecil,5
524,2022-08-25 08:55:28,Iwan Darman,aplikasinya sangat mudah digunakan dan tidak ribet tapi mau tanya juga apakah aplikasi ini menyediakan sms automatis ketika ada transaksi di nomor rekening pengguna kalau ada bagaimana prosesnya utk mendapatkan layanan ini,5
525,2022-08-25 08:01:00,Erick Hendrawan,versi terdahulu sangat memudahkan sgla2nya trutama proses pembayaran moga2 versi baru ga mengurangi faedah yg sdh ada sebelumnya sehingga membuat pengguna kesal saya ksh bintang 5 kl ada bug saya edit thx bca,5
526,2022-08-25 07:57:05,Ahsanul Hadi,setelah update cek saldo tanpa pakai pin seharus nya tetap pakai pin setiap menu karena itu privasi semakin tidak aman kalau seperti ini mau ganti bank aja,1
527,2022-08-25 07:03:36,Anik Wijayaa,untuk bca mobile yg skrng aq kurang suka bisa melihat saldo tanpa memasukan pin it rasanya aneh alangkah baik nya kalo seperti dlu stelah memasukan kode akses tetep harus masukin pin untuk melakukan transaksi apapun jadi keamanan lebih terjaga semoga pendapat saya bisa d terima,3
528,2022-08-25 06:05:46,jaja doank,kenapa ya setelah di update ketika log in kok keluar lgimending yg sebelumnya gmn nih saya mau transaksi jadi gak bisamohon di perbaiki lagi terima kasih,5
529,2022-08-25 00:39:26,Tika Mustika,hp saya hp jadul tolong kenapa gak perlu harus di upgrade bisa buka saldo astaghfirullah haladzim ribed banget saya harus upgrade lagi upgrade lagi mau buka saldo doang ya allah gak kasian apah sama yg hp nya jadul udh gak bisa download2 lagi karna memori udah penuh ini aja setiap foto harus di hapusin yg lama2 malah disuruh upgrade bca mobile nya keselllll banget dah kalo udh begini,3
530,2022-08-25 00:19:19,Nirwana Sukses Sejahtera,pada waktu tertentu kita harus verifikasi ulang dan itu sangat membuang biaya karena menggunakan pulsa sms minimal kita beli pulsa sms harus 10rb dan itu sangat mengganggu untuk kecepatan dan fitur lainnya sudah sangat bagus namun verifikasi ulangnya ini membuat sy stress tolong diperbaiki,3
531,2022-08-25 00:09:51,Aditya Production,ada apa dengan bank central asia setelah di update malah foreclose tidak pake pin untuk cek saldo mau transfer melebihi biaya saldo padahal belum transfer saldo pun ada tolong di kalo mau update di perbagus dulu ya sekian terimakasih,2
532,2022-08-24 23:37:31,Dini Silviani,mau ngecek saldo katanya harus di update agar cek saldo tanpa harus tulis no pin eeehh update nya ini loading trus jadi susah mau cek saldo tolong di perhatikan untuk update aplikasi jangan sampai menggangu kenyamanan nasabah,2
533,2022-08-24 23:28:48,Pratama Sandi,iya nihh ga bisa masuk sama sekalijadi ga bisa ngechek saldotolong lah untuk bcayang kami tau bca tidak pernah ada persulitan sama sekalisekarang jadi agak sulitttolong di perbaiki lagiterimakasih,1
534,2022-08-24 23:25:02,Samudra,awalnya saya pengen ngecek saldo di mbca kemudian begitu di cek saya diarahkan untuk mengupdate mbca tapi ketika saya mengupdatenya kenapa tidak bisa terupdate di play store ya saya mau uninstall takut gabisa kelogin mohon pencerahannya,1
535,2022-08-24 22:12:56,Clement Damian,good aplikasi mudah penggunaannya kekurangannya tidak bisa top up flazz via aplikasi dan tidak ada menu pengiriman bukti transfer harus di capture semoga kedepan bisa di lengkapi fasilitasnya thanks bca,5
536,2022-08-24 21:55:51,Lia kartika Sari,mau cek saldo ngga bisa suruh update setelah update selesai malah tidak bisa di lanjutkan katanya ga tau apa yang salah tolong lah jangan kaya gini jangan di persulit di perbarui itu untuk buat lebih nyaman lebih mudah untuk nasabah bukannya seperti ini malah ga bisa di gunakan gimana si kecewa banget masa harus pindah ke bank lain,1
537,2022-08-24 21:33:49,yani askol,kok skrang mah aplikasinya kalau mau melihat saldo ga hrs ngetik pin dulu udh lgsung kluar aja biasanya wktu kmaren2 klo mau lihat salo hrs ngetik pin terlebih dahulu tapi bagus sh aga cepet ga ktk kmaren hrs masukin oin dulu klo lihat saldo jdi agak lama,4
538,2022-08-24 21:13:58,Garin tigin pinanti,gajelas masaa udah diupdate dan berhasil tapi ko malah kudu update lagi ga bisa cek saldo ga bisa top up shopeepay ini gimana,1
539,2022-08-24 19:19:03,Benaya Cool,bagus sih ada pembaruan tp tolong pikirkan nasabah jg yaplikasi sungguh menghabiskan ruang memory aplikasi yg lama dulu bisa untk transaksi apa sj kenapa skg cek saldo gak bisa up date baru lg dan sy harus mengosongkan aplikasi yg lain aneh skg m banking hanya bs keluar masuk cek saldo gak bisa saya tutup rek saja pindah bank lainmsh bnyk bank lain yg lbh bagus tks,1
540,2022-08-24 19:10:45,Shevgan Zhou,mengecewakansdh hampir sebulan daftarin rek baru ga bspotong pulsa terusskrg mau byr fif jg ga bsga ngerti lg sm bca nijd hy bs buat cek saldo doangdiawal awal lancar ajatransfer sesama n beda bankpembayaran payment ga ada mslhmakin hr makin buruk aja,1
541,2022-08-24 18:54:15,Maryanto Muslich,saya sudah updatr barusan yang versi baru kalo dibandingkan dengan versi yang lama lebih secure yang lama mau cek saldo harus pake pin kalo versi yang baru kalo sudah login untuk cek saldo ga pakrle pin lagi agak riskan kalo bagi saya selaku pengguna,3
542,2022-08-24 18:45:54,ies iez,layanan mbanking paling simpel dan mudah semakin update lagi untuk fiturnya ya supaya semakin mudah dan betah pake bca mobile apalagi kalo bisa liat dan download rekening koran ya,5
543,2022-08-24 18:30:04,Anneke Antoinette,sungguh sangat membantu mempermudah dlm pembayaran transaksi atau apapun juga thanks udah hadir utk membantu banyak org,5
544,2022-08-24 17:08:43,User Mage Dan Tank,seharusnya bca memberi pelayanan lebih baik lagi sangatvausah mau mendaftarkan diri menjadi nasabah sedangkan di kabupaten saya tidak ada bca mau daftar lewat mbca juga gak bisa dengan alasan ini itu suruh datang kecabang,1
545,2022-08-24 17:06:14,adhi m24,setelah update sangat di sayangkanhanya 1 langkah untuk cek saldo atau mutasi rekening sangat rentan jika perangkat hilangkarena sebelum nya harus mengakses 2 langkah pertama masuk mobile banking dan sewaktu cek saldo atau transfer,3
546,2022-08-24 17:05:27,jay acousticnatics,awalnya minta update setelah update tidak bisa saya gunakan lalu saya hapus dan saya download lagi tapi setelah di download tidak bisa terinstall bagaimana kah solusinya ini,1
547,2022-08-24 15:53:40,Faldo Zely Nugroho,dari galaxy grand prime tidak bisa masuk waktu memasukan nomor kartu atm loading terus gk masukmasuk selalu ada notifikasi koneksi terputus padahal connect tolong penjelasannya terimakasih,5
548,2022-08-24 15:42:16,Mega Nurmawati,gara di update ulang gak bisa dibuka katanya sim card yg digunakan gak sesuai kan aneh dari kemaren juga pake no ini gak ada no yg lain tolong dibantu donk min ini saya transaksi selalu pake mbanking klo gak bisa dibuka gini kan jadi susah buat transaksinya,1
549,2022-08-24 15:34:42,Komang Sudarmadi,padahal versi lama sudah pas untuk kita2tp knp hrus di rubah lg ya saya paham tjuan nya untuk meningkatkan pelayanan tp stidak nya ada notifikasipemberitahuan dulu kemarin sya mau mlakukan transaksi tdk bisa krna kita hrs update lgdan itu psti kita kena imbas krna telat mlakukan pembayaran,3
550,2022-08-24 14:19:59,Jay Sukma,ini gimana heysaya ganti hp udah berhasil verifikasi lebih dari 10 kali tapi tetap gak bisa akses bca mobilepulsa habis tapi tetep bisa akses lagiparaaaaaah ini heyhellooooooooooo,5
551,2022-08-24 13:59:19,dewi maharani,semalam dah gw update seperti yg apk ini mintatp gw benci benci benciii ngapah tulisan di layar jadi mrenyit2 nyempil begitu sih saking kecil ga semua yg pake apk ini tuh anak muda yg matanya ori alias masih jelas ngeliat walau cm ngintip mincee klo sperti gw yg matanya mulai kotok faktor u gimana dah terus itu no kartu atm wajibsunah hukumnya terpampang kaya layar thancaap klo sunah mah hapus aja dahngeritrlalu expose dan klo bisa tolong kembalikan seperti sebelum di update,5
552,2022-08-24 13:48:11,abe ryken,kebanyakan aturan upgrade kan pake kuota yg sekarang terpasang menurut gw udah bekerja dengan baik pas ugrade nanti malah gak bisa mau cek saldo aja jadi ribet mending langsung cek ke mesin atm aja lah,1
553,2022-08-24 13:03:27,Reza Gergy,terimakasih bca pengalaman terbaik menggunakan aplikasi ini tampilan menunya sederhana namun fiturnya lengkap harapan saya untuk terus ditingkatkan dan dipertahankan keamanannya supaya hati tenang saat menabung dan bertransaksi,5
554,2022-08-24 13:01:12,Assep Aryans,maap sebelumnya saya kasih bintang 1 dulusaya saran kan pas mau pertama mau pakai app nyatidak harus di wajibkan memaki pulsamending samain kayak app mbangking sebelah aja yg bisa login tanpa harus memakai pulsa,1
555,2022-08-24 12:14:45,hasti kirei,setelah di update jd ngga usah pake pin kalo cek saldotransfer tapi menurut sy jd lebih bahaya ngga sih kalo misalnya kita salah masukin no rek trs tba2 ke transfer ke orgnya tanpa harus masukin pin lagi kalau saya lebih suka yg sebelumnya utk apa2 harus masukin pin dl sblmnya,4
556,2022-08-24 12:10:21,Ruly Riantrisnanto,buat yang masih bingung kenapa mbca nya tak bisa dibuka setelah update padahal nomor ponselnya sama seperti saat daftar coba verifikasi ulang ke tanda i pojok kanan atas di menu utama bca mobile ikuti petunjuknya yg penting punya no atm saya baru tahu setelah bertanya via halo bca chat terima kasih,5
557,2022-08-24 11:16:36,Rhuli Montheiro,semua bagusnyamanmudah di gunakan sekedar usulantolong dong keamanan transaksi memakai dua pilihan metodedengan kode pin jg di sertai fingerprintmisal lupa kode pin bisa dengan fingerprint,5
558,2022-08-24 10:23:02,Home Nature,selalu oke skrg cek saldo gak ribet pke pin transaksi cepat dan mudah hnya saja sering kali susah lampu hijau padahal sinyal bagus saat malam,5
559,2022-08-24 10:22:11,Mamat Ruhimat,simple tapi tidak ribet serta terjamin keamanannya tingkatkan terus kwalitasnya,5
560,2022-08-24 09:44:08,Yugo Prasetyo,mba mas bca itu tolong programmernya yg pinter bikin programnya jangan sampai harus verifikasi terus data tidak sesuai ganggu proses bisnis kami banyak ternyata yang ngalamin masalah seperti ini sering pula gak cuma sekali,5
561,2022-08-24 09:41:47,Indra Ningsih,terima kshmnrt pihak bank utk kenyamanan sy ato kami sebagai penggunaapakah pihak bank berfikir justru dgn tdk menggunakan pin akan aman blm tentukrn itu sifatnya privasijd lebih aman dan sy nyaman dgn pakek pinmksh,1
562,2022-08-24 09:39:50,Bang Rudy,setelah di up date malah susah di aksesuntuk cek saldotranfer atau sekedar cek mutasi rekening saja sulitmohon di perbaikisangat tidak memuaskanuntuk trfr dana sangat tidak efektif kalau harus bolak balik ke atm,1
563,2022-08-24 09:35:46,Tantan hadiansyah,untuk versi terbaru jujur jadi agak was2 lebih terasa aman versi sebelumnya yang setiap mau transaksi harus pake pin sekarang malah cukup buka kode akses aja sudah bisa check saldo tf,3
564,2022-08-24 09:29:01,Ismail Sutarman,bisa d gunakan d daerah mana sajaapalagi sangat membantu disaat saya sedang berada d 1 daerah yg mungkin signal kurang memadaitrus tingkatkan lagi bca mobilekhusus signal minimarket agar bisa d perbagus kembaliagar kita bisa transaksi tanpa terhambat signaltrima kasih,5
565,2022-08-24 09:09:17,Hendra Permana,kereen aku sukatapi aku minta tolong untuk history transaksi agar bisa di downloaddan bisa di save pdf dan tanggal penarikan bisa bebas sesuai kebutuhansama kayak aplikasi bank sebelahjadi ga perlu ke bank untuk print rek koranselain ga menghemat biayakita juga membantu pemerintah untuk go green tanpa kertassemua serba digital bravo bca pasti bisa,5
566,2022-08-24 08:48:29,rahman saputra,aplikasi sudah bagus tapi tolong tambahkan fitur dowload atau lihat rekening koran dalam pdf karena sangat menyulitkan jika hanya bisa melihat transaksi 1 minggu saja,5
567,2022-08-24 08:47:59,Diyanah Ulviah,dulu aksesnya terlalu rumit yg harus memakai sambungan internet dgn nomor kartu yg didaftarkan saran ya untk mempermudah akses cukup login pakai internet apapun tdk harus dg nomor yg didaftarkan cukup pakai id dan setiap akses mbangking diberi kode verifikasi aja ke nomor yg didaftarkan kan lebih mudahsekarang sudah pakai internet apa aja bisa terimakasih,5
568,2022-08-24 08:20:06,ENDRY SUSANTO,knp tiap transaksi no rekening yg kita kirim hrs sll disimpan baguslah klw ada no rekening yg disimpan tp jg hrs ada no rekening yg tdk disimpan setiap transaksi,1
569,2022-08-24 08:15:24,WILY CLOUD,habis di update kok masuk cuma butuh 1x masukin password aja gak seperti dulu yg 2x jadi merasa lebih safety klo hp ny hilang jd lebih gampang masuknya,3
570,2022-08-24 07:36:41,dhianta mariana,sekelas bank bca seharusnya aplikasi bca mobilenya mampu menyajikan segala informasi transaksi termasuk mutasi dana keluar dan dana masuk beberapa bulan terakhir seharusnya bisa diakses bahkan kita mau print rekening koran 3 sd 4 bulan terakhir juga harusnya bisa ini sangat terbatas sekali fiturnya malah lebih lengkap dan detail fitur mandiri mobile bisa jadi panduan buat update lebih baik tks,4
571,2022-08-24 07:15:19,Juna SBR,bac mobile sdh sgt bagus tapi rentan bermasalah dalam transfer bila sinyal lemah di layar tertulis transaksi gagal tapi sudah masuk kerekening tujuan ada kemungkinan bisa transfer 2x mohon bca untuk menyempurnakan sistem yg sdh bagus ini,4
572,2022-08-24 06:36:13,Khadijah99 Official,sim card yg berhubungan dg bca udah saya kasih ke sim card 1jaringan wifi semua yg kalian berikan alasan nya di ulasan ini sudah saya coba semua tapi tetap gak bisasekarang ini bearti bukan kesalahan dari kami atw pun hpjaringan kami tp kalian yg tidak mau memperbaiki kwalitas app bca mobile kaliansemua kami coba semua pakai duitinternet bayarsms bayar biar pun 1000 tp klw keseringan kan kami juga mikir,5
573,2022-08-24 06:02:55,Pengguna Google,setiap mau tambah nomor rekening tujuan buat transfer masih memerlukan pulsa sms jika tidak ada pulsa tidak bs transaksi hal ini cukup merepotkan sedangkan di mobile banking bank lain manxxri contohnya tidak demikian,5
574,2022-08-24 05:53:26,wesi aji,jangan kebanyakan fitur yg gak penting utamakan fitur transaksi aja agar ukuran aplikasi tidak terlalu besar dan kaum hp kentang tidak terlalu terbebani dengan aplikasi bca mobile ini cukup dengan fitur transaksi saja sudah cukup kalau mau di tambahin fitur aneh dan gak jelas mendingan kaum hp kentang ini di bikinin aplikasi bca mobile versi lite agar tidak semakin lemot hp nya terima kasih,5
575,2022-08-24 00:15:51,Azen squad,seharusnya ada perubahan klik mutasi dn ketika kita klik salah satu harus bisa ini cuma tertera yg peling baru diatas gk bisa diklik masuknya yg lainmohon masukanya,4
576,2022-08-23 23:59:16,Yang Seru! Travel Organizer,kepada seluruh team pengembang bca mobile mohon dibuatkan fitur tracking mutasihistory transaksi pada fitur flazz info kartu flazz jd tanggal bisa kita pilih bebas dan tampilan riwayatnya juga full sesuai tanggal yg mau kita tracking tidak terbatas hanya beberapa transkasi kebelakang aja fitur riwayat transkasi flazz yaa,3
577,2022-08-23 23:20:03,Chusnia Aisyah,bertahun tahun pake mbanking bca gak ada problem sama sekalikenapa sekarang jadi ribet mau cek saldo harus di perbaharui dulu aplikasinyagiliran udah di perbaharui gak bisa dibukasinyal full gak ada kendala tetep gak bisa dibukadiulang ulang pun sama maaf kali ini kecewa,2
578,2022-08-23 23:13:05,Nono Studio,mungkin akan lebih bagus kasih tombol batal ketika dipopup saat transfer untuk tekan ok misal salah input nominal transfer tadinya kurang atau lebih banyak ingin batalin transefer tidal bisa jadi saya tekan tombol back hp malahan ok jadinya thank you bca,5
579,2022-08-23 21:04:20,Ario Yudhatama Katili,baru aja saya habis pembaruanupdate apkikasi nya pas masuk di aplikasi pas klik mbca masukin input 6 alphanum ada huruf dan angka nah pas masuk di dlm pas klik m info dan klik info saldo sudah tidak memasukan sandi lagi yah sblm pebaruan masih masukin sandi kok pas klik info saldo apakah bener ini gak pake sandi lagi mohon di jelasin,2
580,2022-08-23 19:59:08,Dwi Syafitri,saya barusaja update apk saat cek saldo tidak ada konfirmasi pin seperti biasanya alias langsung keluar info saldo saya jd tidak nyaman kalo mau buka mbanking di tempat umum tolong koreksi lg kebijakannya,1
581,2022-08-23 19:01:13,Ferry Black,mendingan seperti sebelumnyaharus membuka 2 kali jadi keamanan ada 2 buka awas pakek password wkt lihat saldo hrus pakek password juga itu lbih enak dan safery keamanannya kalau gini keamanannya kurang tapi bagus la,3
582,2022-08-23 16:47:11,RN Nugraha,nah enak update yg skrng cek saldo tanpa pin soalnya ribet jg udah login pake pin cek saldo pun pake pin yg koment masalah gk aman terus ente login nya gk pake pin wkwkwkwk btw tambahkan cek mutasi transaksi nya bisa 1 bulan kebelakang dong terlalu sedikit cuma 7 hari doang thnks,5
583,2022-08-22 07:03:30,Putu Adhisthanaya,setelah reset hpno hp masih samaverifikasi ulang via sms gagal terussudah uninstalupdate sudah setting app sudahkirim sms di jam kerja sudah,1
584,2022-08-21 00:25:26,kurang piknik,saya kasih bintang 1 soalnya kalo mlam susah transaksi perbaikan nya terlalu lama padahal sudah bagus bca klo perbaikan gak ush malam mending pagi karna mlam transaksi mobile yg di butuhkan klo pagi sampe sore silahkan asal jngn malam,1
585,2022-08-20 10:47:41,Siti ida masjidah,ini kenapa yamau buka rekening xpresi malah jadi mondar mandir kirim kirim sms terus gk bisa lanjut kemenu selanjutnyakalo begini pulsa abis bwt sms doangbuka rekening juga belom,2
586,2022-08-19 23:10:46,Al Fatah,langsung tak fuell bintang karna langsung di respon dan tak coba 1x lngsung bisa login tanpa berkali kali kaya sebelumnya yg sampai menghabiskan pulsa 10k karna bolak balik gagal tpi sms nya ttp masuk dan berbayar skali lagi josss pkknya sekarang dah bisa login ke mbca,5
587,2022-08-19 22:05:40,Huang Noona,aku cinta kamu bener bener bagus banget apalagi kalau kadang dompet ketinggalan gk perlu panik bisa cardless dgn mbca kode qr bisa d pakai hampir d semua merchant transaksi selalu update catatan cukup dgn sinyal stabil bisa d akses utk kebutuhan apapun tetap jaga kualitas nya ya aku sudah gamau pindah ke lain bank terima kasih orang yg sudah bekerja keras di balik layar sehat selalu kalian,5
588,2022-08-19 07:25:30,Bamz Ciscus,tolong di benerin dong masa ga bisa mengirim untuk memasukan pin dan selalu harus keluar beberapa kali mencoba terus saja gagal sampai pulsa ku habis masih aja gagal,1
589,2022-08-17 18:59:37,icaL Cusmi,update donk biar history transaksi terakhir bisa lebih cepet muncul di riwayat transaksi di aplikasinya khususnya transaksi kartu kredit dan jadikan lebih detail serta terupdate info di aplikasinya saat ini susah sekali membaca info yang ada karena tidak cepat terupdate sedangkan orangorang indonesia tuh lupaan klo harus nunggununggu,4
590,2022-08-17 06:34:01,Cicilia Oktavia Mangare,setelah di update ke versi terbaru kok nggak bisa buka aplikasi padahal berharap bisa lebih canggih lagi ehh aplikasinya malah mangkrak nggak bisa di gunakan,2
591,2022-08-17 04:13:56,ruby azhar,saran saya bca mobile bisa akses lebih dari 1 no rekening seperti bank sebelah tuh karena ribet juga kalo punya 2 no rekening bca mobile nya harus pake 2 hape ga praktis,3
592,2022-08-16 23:40:06,Nisa Mariani,sering banget gangguan jujur ini meresahkan banget sinyal bagus lampu indikator hijau tapi transaksi gagal terus ini sering banget bukan sekali terjadi,1
593,2022-08-16 23:28:09,Song Lindung,aplikasi harusnya mempermudah supaya tidak perlu bolak balik harus ke bank terdekat pindah hp kok malah ndak bisa simcard sudah sesuai yang didaftarkan dan diletakan di sim satu sms terkirim tapi prosesnya selalau ndak bisa masa harus ke bank lagi sih hadew edit sudah selesai masalahnya jadi ndak perlu ke bank lagi terimakasih,5
594,2022-08-16 19:15:21,Andri Setya Utama,suka error sim card salah nyusahin kalo lagi ga ada pulsa kalo dikomplain pasti banyak alasan jaringan lah dllpadahal semuanya normal,1
